ID_Item;ID_Venda_CSV;ID_Produto_CSV;Qtd;Valor;DIAGNOSTICO
3655;2437;7653;1;220,00;Venda Pai Nao Existe no Banco
3656;2437;7626;1;220,00;Venda Pai Nao Existe no Banco
3657;2438;1533;1;90,00;Venda Pai Nao Existe no Banco
3658;2438;1534;1;160,00;Venda Pai Nao Existe no Banco
3659;2438;6827;1;120,00;Venda Pai Nao Existe no Banco
3660;2439;1534;1;120,00;Venda Pai Nao Existe no Banco
3661;2440;1554;1;190,00;Venda Pai Nao Existe no Banco
3662;2440;7776;1;140,00;Venda Pai Nao Existe no Banco
3663;2442;1534;1;160,00;Venda Pai Nao Existe no Banco
3664;2442;7641;1;220,00;Venda Pai Nao Existe no Banco
3665;2384;7769;1;400,00;Venda Pai Nao Existe no Banco
3666;2443;7323;1;290,00;Venda Pai Nao Existe no Banco
3667;2444;1721;1;650,00;Venda Pai Nao Existe no Banco
3668;2446;7750;1;200,00;Venda Pai Nao Existe no Banco
3669;2447;1533;1;90,00;Venda Pai Nao Existe no Banco
3670;2447;6948;1;100,00;Venda Pai Nao Existe no Banco
3672;2448;1370;1;100,00;Venda Pai Nao Existe no Banco
3673;2449;1534;1;150,00;Venda Pai Nao Existe no Banco
3674;2449;1534;1;150,00;Venda Pai Nao Existe no Banco
3675;2449;7741;1;190,00;Venda Pai Nao Existe no Banco
3676;2449;7669;1;190,00;Venda Pai Nao Existe no Banco
3677;2449;7733;1;190,00;Venda Pai Nao Existe no Banco
3678;2450;1542;1;260,00;Venda Pai Nao Existe no Banco
3680;2452;1554;1;190,00;Venda Pai Nao Existe no Banco
3682;2455;1534;1;120,00;Venda Pai Nao Existe no Banco
3683;2455;7683;1;250,00;Venda Pai Nao Existe no Banco
3684;2456;1534;1;160,00;Venda Pai Nao Existe no Banco
3685;2456;7532;1;110,00;Venda Pai Nao Existe no Banco
3686;2457;1534;1;160,00;Venda Pai Nao Existe no Banco
3687;2458;1534;1;130,00;Venda Pai Nao Existe no Banco
3688;2459;4514;1;280,00;Venda Pai Nao Existe no Banco
3692;2462;1542;1;260,00;Venda Pai Nao Existe no Banco
3693;2462;6534;1;100,00;Venda Pai Nao Existe no Banco
3694;2464;1534;1;145,00;Venda Pai Nao Existe no Banco
3695;2465;1534;1;160,00;Venda Pai Nao Existe no Banco
3696;2465;6608;1;430,00;Venda Pai Nao Existe no Banco
3698;2466;6178;1;520,00;Venda Pai Nao Existe no Banco
3699;2467;1534;1;160,00;Venda Pai Nao Existe no Banco
3700;2468;5734;1;430,00;Venda Pai Nao Existe no Banco
3701;2468;3075;1;100,00;Venda Pai Nao Existe no Banco
3702;2469;4147;1;80,00;Venda Pai Nao Existe no Banco
3703;2470;5521;1;480,00;Venda Pai Nao Existe no Banco
3704;2472;1534;1;160,00;Venda Pai Nao Existe no Banco
3705;2472;5488;1;290,00;Venda Pai Nao Existe no Banco
3706;2473;6700;1;570,00;Venda Pai Nao Existe no Banco
3707;2473;1534;1;160,00;Venda Pai Nao Existe no Banco
3708;2474;1533;1;80,00;Venda Pai Nao Existe no Banco
3709;2475;7651;1;320,00;Venda Pai Nao Existe no Banco
3710;2475;1542;1;260,00;Venda Pai Nao Existe no Banco
3711;2476;1562;1;500,00;Venda Pai Nao Existe no Banco
3712;2477;4581;1;240,00;Venda Pai Nao Existe no Banco
3713;2478;1672;1;215,00;Venda Pai Nao Existe no Banco
3714;2479;1534;1;160,00;Venda Pai Nao Existe no Banco
3715;2479;5872;1;100,00;Venda Pai Nao Existe no Banco
3716;2480;1816;1;79,00;Venda Pai Nao Existe no Banco
3717;2481;7790;1;100,00;Venda Pai Nao Existe no Banco
3718;2482;1534;1;90,00;Venda Pai Nao Existe no Banco
3719;2481;1534;1;130,00;Venda Pai Nao Existe no Banco
3720;2483;1540;1;60,00;Venda Pai Nao Existe no Banco
3721;2485;2403;2;680,00;Venda Pai Nao Existe no Banco
3722;2486;1542;1;260,00;Venda Pai Nao Existe no Banco
3723;2486;7677;1;190,00;Venda Pai Nao Existe no Banco
3725;2488;7453;1;420,00;Venda Pai Nao Existe no Banco
3726;2488;1554;1;180,00;Venda Pai Nao Existe no Banco
3727;2489;1542;0,5;140,00;Venda Pai Nao Existe no Banco
3729;2490;6679;1;660,00;Venda Pai Nao Existe no Banco
3730;2491;7330;1;240,00;Venda Pai Nao Existe no Banco
3731;2492;5360;1;200,00;Venda Pai Nao Existe no Banco
3732;2493;3907;1;78,00;Venda Pai Nao Existe no Banco
3733;2494;1554;1;190,00;Venda Pai Nao Existe no Banco
3734;2494;7770;1;100,00;Venda Pai Nao Existe no Banco
3735;2495;7044;1;100,00;Venda Pai Nao Existe no Banco
3736;2496;2122;1;660,00;Venda Pai Nao Existe no Banco
3737;2496;4339;1;250,00;Venda Pai Nao Existe no Banco
3738;2497;7419;1;395,00;Venda Pai Nao Existe no Banco
3739;2498;1534;1;160,00;Venda Pai Nao Existe no Banco
3740;2498;7336;1;340,00;Venda Pai Nao Existe no Banco
3741;2499;4514;1;240,00;Venda Pai Nao Existe no Banco
3742;2499;6058;1;100,00;Venda Pai Nao Existe no Banco
3744;2500;1533;1;100,00;Venda Pai Nao Existe no Banco
3745;2500;1534;1;160,00;Venda Pai Nao Existe no Banco
3746;2503;2287;1;200,00;Venda Pai Nao Existe no Banco
3747;2504;1542;1;280,00;Venda Pai Nao Existe no Banco
3749;2504;7771;1;100,00;Venda Pai Nao Existe no Banco
3750;2505;1542;1;280,00;Venda Pai Nao Existe no Banco
3751;2506;1534;1;160,00;Venda Pai Nao Existe no Banco
3752;2506;7671;1;190,00;Venda Pai Nao Existe no Banco
3753;2507;1534;1;130,00;Venda Pai Nao Existe no Banco
3757;2509;7795;1;100,00;Venda Pai Nao Existe no Banco
3758;2510;1752;1;260,00;Venda Pai Nao Existe no Banco
3759;2510;5716;1;190,00;Venda Pai Nao Existe no Banco
3760;2511;1542;1;270,00;Venda Pai Nao Existe no Banco
3761;2511;6964;1;130,00;Venda Pai Nao Existe no Banco
3762;2512;6539;1;370,00;Venda Pai Nao Existe no Banco
3763;2512;2897;1;80,00;Venda Pai Nao Existe no Banco
3765;2514;1552;1;190,00;Venda Pai Nao Existe no Banco
3766;2514;3960;1;100,00;Venda Pai Nao Existe no Banco
3767;2514;7797;1;100,00;Venda Pai Nao Existe no Banco
3769;2514;3706;1;470,00;Venda Pai Nao Existe no Banco
3771;2513;7807;1;410,00;Venda Pai Nao Existe no Banco
3772;2513;7635;1;390,00;Venda Pai Nao Existe no Banco
3774;2515;1534;2;360,00;Venda Pai Nao Existe no Banco
3775;2517;1542;1;260,00;Venda Pai Nao Existe no Banco
3776;2517;7034;1;340,00;Venda Pai Nao Existe no Banco
3777;2519;1542;1;260,00;Venda Pai Nao Existe no Banco
3778;2519;7788;1;130,00;Venda Pai Nao Existe no Banco
3779;2520;1534;1;160,00;Venda Pai Nao Existe no Banco
3780;2520;7468;1;470,00;Venda Pai Nao Existe no Banco
3781;2521;1533;1;80,00;Venda Pai Nao Existe no Banco
3782;2522;7302;1;50,00;Venda Pai Nao Existe no Banco
3784;2523;1534;1;160,00;Venda Pai Nao Existe no Banco
3785;2523;6627;1;530,00;Venda Pai Nao Existe no Banco
3786;2524;1534;1;160,00;Venda Pai Nao Existe no Banco
3787;2524;7775;1;120,00;Venda Pai Nao Existe no Banco
3788;2525;1542;1;260,00;Venda Pai Nao Existe no Banco
3789;2525;7145;1;340,00;Venda Pai Nao Existe no Banco
3790;2526;1534;1;160,00;Venda Pai Nao Existe no Banco
3791;2526;7718;1;140,00;Venda Pai Nao Existe no Banco
3792;2527;1534;1;70,00;Venda Pai Nao Existe no Banco
3793;2528;1542;1;230,00;Venda Pai Nao Existe no Banco
3794;2529;4765;1;90,00;Venda Pai Nao Existe no Banco
3796;2530;7808;1;650,00;Venda Pai Nao Existe no Banco
3797;2531;1533;0,5;60,00;Venda Pai Nao Existe no Banco
3798;2532;7598;1;490,00;Venda Pai Nao Existe no Banco
3799;2532;7773;1;170,00;Venda Pai Nao Existe no Banco
3800;2533;1542;1;250,00;Venda Pai Nao Existe no Banco
3801;2533;4238;1;100,00;Venda Pai Nao Existe no Banco
3802;2534;7756;1;240,00;Venda Pai Nao Existe no Banco
3803;2534;7627;1;220,00;Venda Pai Nao Existe no Banco
3804;2535;7649;1;180,00;Venda Pai Nao Existe no Banco
3805;2538;1721;1;540,00;Venda Pai Nao Existe no Banco
3806;2539;7342;1;290,00;Venda Pai Nao Existe no Banco
3807;2539;1534;1;160,00;Venda Pai Nao Existe no Banco
3809;2513;7809;1;1.620,00;Venda Pai Nao Existe no Banco
3811;2540;7810;1;90,00;Venda Pai Nao Existe no Banco
3812;2541;7237;1;290,00;Venda Pai Nao Existe no Banco
3813;2542;7343;1;290,00;Venda Pai Nao Existe no Banco
3814;2543;1542;1;260,00;Venda Pai Nao Existe no Banco
3815;2545;1542;1;200,00;Venda Pai Nao Existe no Banco
3816;2546;1672;1;220,00;Venda Pai Nao Existe no Banco
3818;2546;7820;1;480,00;Venda Pai Nao Existe no Banco
3819;2546;1544;1;350,00;Venda Pai Nao Existe no Banco
3820;2547;6450;1;310,00;Venda Pai Nao Existe no Banco
3821;2547;7693;1;200,00;Venda Pai Nao Existe no Banco
3822;2548;7776;1;100,00;Venda Pai Nao Existe no Banco
3823;2548;1534;2;260,00;Venda Pai Nao Existe no Banco
3824;2548;7261;1;190,00;Venda Pai Nao Existe no Banco
3825;2549;1542;1;260,00;Venda Pai Nao Existe no Banco
3826;2549;7789;1;130,00;Venda Pai Nao Existe no Banco
3827;2550;7340;1;250,00;Venda Pai Nao Existe no Banco
3828;2551;1761;1;800,00;Venda Pai Nao Existe no Banco
3829;2552;7821;1;190,00;Venda Pai Nao Existe no Banco
3830;2553;1534;1;160,00;Venda Pai Nao Existe no Banco
3831;2554;4680;1;190,00;Venda Pai Nao Existe no Banco
3832;2555;1534;0,5;80,00;Venda Pai Nao Existe no Banco
3834;2555;1760;0,5;270,00;Venda Pai Nao Existe no Banco
3835;2556;1668;1;140,00;Venda Pai Nao Existe no Banco
3836;2556;7821;1;120,00;Venda Pai Nao Existe no Banco
3839;2557;7810;1;165,00;Venda Pai Nao Existe no Banco
3840;2557;7823;1;570,00;Venda Pai Nao Existe no Banco
3841;2558;1552;1;180,00;Venda Pai Nao Existe no Banco
3842;2560;1533;1;90,00;Venda Pai Nao Existe no Banco
3843;2561;1534;1;170,00;Venda Pai Nao Existe no Banco
3844;2561;7821;1;220,00;Venda Pai Nao Existe no Banco
3845;2560;6358;1;310,00;Venda Pai Nao Existe no Banco
3846;2560;1559;1;-150,00;Venda Pai Nao Existe no Banco
3847;2562;7821;1;120,00;Venda Pai Nao Existe no Banco
3848;2563;1554;1;190,00;Venda Pai Nao Existe no Banco
3851;2564;7147;1;320,00;Venda Pai Nao Existe no Banco
3852;2564;7824;1;1.180,00;Venda Pai Nao Existe no Banco
3853;2565;7821;1;220,00;Venda Pai Nao Existe no Banco
3854;2566;6259;1;320,00;Venda Pai Nao Existe no Banco
3855;2567;1533;1;90,00;Venda Pai Nao Existe no Banco
3856;2568;1562;1;540,00;Venda Pai Nao Existe no Banco
3857;2568;7821;1;190,00;Venda Pai Nao Existe no Banco
3858;2569;1534;1;160,00;Venda Pai Nao Existe no Banco
3859;2571;1534;1;40,00;Venda Pai Nao Existe no Banco
3862;2572;1542;1;235,00;Venda Pai Nao Existe no Banco
3863;2555;1534;1;160,00;Venda Pai Nao Existe no Banco
3864;2573;1542;0,5;130,00;Venda Pai Nao Existe no Banco
3865;2543;6292;1;100,00;Venda Pai Nao Existe no Banco
3866;2574;1552;1;170,00;Venda Pai Nao Existe no Banco
3867;2575;1542;1;235,00;Venda Pai Nao Existe no Banco
3868;2575;7821;1;190,00;Venda Pai Nao Existe no Banco
3869;2576;7580;0,5;750,00;Venda Pai Nao Existe no Banco
3870;2577;1534;1;180,00;Venda Pai Nao Existe no Banco
3871;2571;6311;1;50,00;Venda Pai Nao Existe no Banco
3873;2578;7742;1;160,00;Venda Pai Nao Existe no Banco
3874;2578;1534;1;90,00;Venda Pai Nao Existe no Banco
3875;2579;1554;1;180,00;Venda Pai Nao Existe no Banco
3876;2580;1534;1;160,00;Venda Pai Nao Existe no Banco
3877;2580;7821;1;180,00;Venda Pai Nao Existe no Banco
3878;2581;3583;1;600,00;Venda Pai Nao Existe no Banco
3879;2581;6536;1;300,00;Venda Pai Nao Existe no Banco
3880;2582;3259;1;960,00;Venda Pai Nao Existe no Banco
3881;2582;7821;1;180,00;Venda Pai Nao Existe no Banco
3882;2583;5760;1;120,00;Venda Pai Nao Existe no Banco
3883;2584;1411;1;130,00;Venda Pai Nao Existe no Banco
3884;2585;7821;2;360,00;Venda Pai Nao Existe no Banco
3885;2585;1552;0,5;180,00;Venda Pai Nao Existe no Banco
3886;2586;1534;1;160,00;Venda Pai Nao Existe no Banco
3887;2587;1554;1;180,00;Venda Pai Nao Existe no Banco
3888;2587;1450;1;100,00;Venda Pai Nao Existe no Banco
3889;2588;1534;1;160,00;Venda Pai Nao Existe no Banco
3890;2590;1533;1;90,00;Venda Pai Nao Existe no Banco
3891;2590;7821;1;120,00;Venda Pai Nao Existe no Banco
3892;2591;5734;1;380,00;Venda Pai Nao Existe no Banco
3893;2591;1405;1;100,00;Venda Pai Nao Existe no Banco
3894;2592;1542;1;250,00;Venda Pai Nao Existe no Banco
3895;2592;7821;1;150,00;Venda Pai Nao Existe no Banco
3896;2593;1542;0,5;130,00;Venda Pai Nao Existe no Banco
3898;2594;1752;1;260,00;Venda Pai Nao Existe no Banco
3899;2595;1542;1;260,00;Venda Pai Nao Existe no Banco
3900;2595;1405;1;120,00;Venda Pai Nao Existe no Banco
3901;2596;1554;1;140,00;Venda Pai Nao Existe no Banco
3902;2598;1760;1;368,00;Venda Pai Nao Existe no Banco
3903;2598;1534;1;120,00;Venda Pai Nao Existe no Banco
3904;2598;7821;1;100,00;Venda Pai Nao Existe no Banco
3905;2598;7821;1;100,00;Venda Pai Nao Existe no Banco
3906;2599;7821;1;190,00;Venda Pai Nao Existe no Banco
3907;2599;1721;1;505,00;Venda Pai Nao Existe no Banco
3908;2600;1552;0,5;90,00;Venda Pai Nao Existe no Banco
3909;2603;1542;1;220,00;Venda Pai Nao Existe no Banco
3910;2604;4581;1;240,00;Venda Pai Nao Existe no Banco
3911;2605;7444;1;400,00;Venda Pai Nao Existe no Banco
3912;2605;1542;1;220,00;Venda Pai Nao Existe no Banco
3913;2607;1534;1;160,00;Venda Pai Nao Existe no Banco
3914;2607;7821;1;190,00;Venda Pai Nao Existe no Banco
3915;2609;1554;1;140,00;Venda Pai Nao Existe no Banco
3916;2610;1372;1;79,00;Venda Pai Nao Existe no Banco
3918;2612;7821;1;200,00;Venda Pai Nao Existe no Banco
3919;2612;1542;1;210,00;Venda Pai Nao Existe no Banco
3920;2613;1534;1;130,00;Venda Pai Nao Existe no Banco
3921;2613;7821;1;220,00;Venda Pai Nao Existe no Banco
3922;2614;7470;1;470,00;Venda Pai Nao Existe no Banco
3923;2615;4108;1;79,00;Venda Pai Nao Existe no Banco
3925;2616;1534;1;160,00;Venda Pai Nao Existe no Banco
3927;2617;1721;1;500,00;Venda Pai Nao Existe no Banco
3928;2618;1533;1;140,00;Venda Pai Nao Existe no Banco
3929;2603;1370;1;80,00;Venda Pai Nao Existe no Banco
3930;2619;5457;1;500,00;Venda Pai Nao Existe no Banco
3931;2620;1533;1;90,00;Venda Pai Nao Existe no Banco
3932;2621;7821;1;200,00;Venda Pai Nao Existe no Banco
3933;2621;5734;1;400,00;Venda Pai Nao Existe no Banco
3934;2622;2086;1;100,00;Venda Pai Nao Existe no Banco
3935;2624;1321;1;140,00;Venda Pai Nao Existe no Banco
3936;2625;5622;1;250,00;Venda Pai Nao Existe no Banco
3937;2625;1542;1;280,00;Venda Pai Nao Existe no Banco
3938;2626;7505;1;150,00;Venda Pai Nao Existe no Banco
3939;2626;1542;1;230,00;Venda Pai Nao Existe no Banco
3940;2630;1542;1;260,00;Venda Pai Nao Existe no Banco
3941;2630;7821;1;180,00;Venda Pai Nao Existe no Banco
3942;2631;1321;1;150,00;Venda Pai Nao Existe no Banco
3943;2631;1534;1;150,00;Venda Pai Nao Existe no Banco
3944;2632;4514;1;250,00;Venda Pai Nao Existe no Banco
3945;2633;1534;1;160,00;Venda Pai Nao Existe no Banco
3946;2633;7821;1;110,00;Venda Pai Nao Existe no Banco
3947;2634;1336;1;79,00;Venda Pai Nao Existe no Banco
3948;2635;1542;0,5;130,00;Venda Pai Nao Existe no Banco
3949;2635;1533;1;130,00;Venda Pai Nao Existe no Banco
3950;2636;4935;1;467,00;Venda Pai Nao Existe no Banco
3953;2636;0;2;160,00;Venda Pai Nao Existe no Banco
3954;2636;1534;1;160,00;Venda Pai Nao Existe no Banco
3955;2637;1534;1;160,00;Venda Pai Nao Existe no Banco
3956;2638;6347;1;200,00;Venda Pai Nao Existe no Banco
3957;2639;7717;1;280,00;Venda Pai Nao Existe no Banco
3958;2641;1554;1;160,00;Venda Pai Nao Existe no Banco
3959;2641;1405;1;90,00;Venda Pai Nao Existe no Banco
3960;2642;1534;1;100,00;Venda Pai Nao Existe no Banco
3961;2643;1542;1;260,00;Venda Pai Nao Existe no Banco
3962;2644;2588;1;290,00;Venda Pai Nao Existe no Banco
3963;2644;1534;1;110,00;Venda Pai Nao Existe no Banco
3964;2645;1534;1;160,00;Venda Pai Nao Existe no Banco
3965;2646;7566;1;530,00;Venda Pai Nao Existe no Banco
3966;2646;7577;1;580,00;Venda Pai Nao Existe no Banco
3968;2647;1534;1;140,00;Venda Pai Nao Existe no Banco
3969;2647;7409;1;300,00;Venda Pai Nao Existe no Banco
3970;2648;1534;1;170,00;Venda Pai Nao Existe no Banco
3971;2648;7821;1;130,00;Venda Pai Nao Existe no Banco
3972;2649;6698;1;460,00;Venda Pai Nao Existe no Banco
3973;2649;1534;1;160,00;Venda Pai Nao Existe no Banco
3974;2650;1534;1;140,00;Venda Pai Nao Existe no Banco
3975;2650;7821;1;247,00;Venda Pai Nao Existe no Banco
3976;2651;5627;1;700,00;Venda Pai Nao Existe no Banco
3977;2651;1411;1;280,00;Venda Pai Nao Existe no Banco
3978;2652;1405;1;80,00;Venda Pai Nao Existe no Banco
3979;2653;1534;1;160,00;Venda Pai Nao Existe no Banco
3981;2654;4581;1;240,00;Venda Pai Nao Existe no Banco
3982;2655;6347;1;480,00;Venda Pai Nao Existe no Banco
3983;2656;1405;1;100,00;Venda Pai Nao Existe no Banco
3984;2659;7554;1;585,00;Venda Pai Nao Existe no Banco
3985;2660;1534;1;160,00;Venda Pai Nao Existe no Banco
3986;2661;1542;1;260,00;Venda Pai Nao Existe no Banco
3988;2662;7672;1;230,00;Venda Pai Nao Existe no Banco
3990;2663;1533;2;150,00;Venda Pai Nao Existe no Banco
3991;2664;7505;1;180,00;Venda Pai Nao Existe no Banco
3992;2664;1760;1;410,00;Venda Pai Nao Existe no Banco
3993;2665;4581;1;240,00;Venda Pai Nao Existe no Banco
3995;2666;7821;1;230,00;Venda Pai Nao Existe no Banco
3996;2666;1721;1;505,00;Venda Pai Nao Existe no Banco
3997;2667;1534;1;230,00;Venda Pai Nao Existe no Banco
3998;2668;1534;1;150,00;Venda Pai Nao Existe no Banco
4000;2673;1534;1;160,00;Venda Pai Nao Existe no Banco
4001;2673;7821;1;120,00;Venda Pai Nao Existe no Banco
4002;2674;1542;1;260,00;Venda Pai Nao Existe no Banco
4004;2672;1554;1;180,00;Venda Pai Nao Existe no Banco
4005;2675;1533;1;80,00;Venda Pai Nao Existe no Banco
4006;2676;1534;0,5;80,00;Venda Pai Nao Existe no Banco
4007;2678;7821;1;180,00;Venda Pai Nao Existe no Banco
4008;2679;4396;1;600,00;Venda Pai Nao Existe no Banco
4010;2680;7726;1;230,00;Venda Pai Nao Existe no Banco
4011;2680;4680;1;250,00;Venda Pai Nao Existe no Banco
4012;2681;7814;1;140,00;Venda Pai Nao Existe no Banco
4014;2682;7586;2;530,00;Venda Pai Nao Existe no Banco
4015;2682;7508;1;190,00;Venda Pai Nao Existe no Banco
4016;2683;1552;1;180,00;Venda Pai Nao Existe no Banco
4017;2683;7679;1;120,00;Venda Pai Nao Existe no Banco
4018;2685;7769;1;470,00;Venda Pai Nao Existe no Banco
4019;2686;6143;1;100,00;Venda Pai Nao Existe no Banco
4020;2687;1542;1;230,00;Venda Pai Nao Existe no Banco
4021;2687;7821;1;220,00;Venda Pai Nao Existe no Banco
4022;2689;1534;2;300,00;Venda Pai Nao Existe no Banco
4023;2689;7821;1;120,00;Venda Pai Nao Existe no Banco
4024;2690;7821;1;120,00;Venda Pai Nao Existe no Banco
4025;2691;7821;1;100,00;Venda Pai Nao Existe no Banco
4026;2692;1721;1;620,00;Venda Pai Nao Existe no Banco
4027;2692;7821;1;120,00;Venda Pai Nao Existe no Banco
4028;2693;7656;1;180,00;Venda Pai Nao Existe no Banco
4029;2694;1761;1;800,00;Venda Pai Nao Existe no Banco
4030;2695;1534;1;145,00;Venda Pai Nao Existe no Banco
4031;2695;7821;1;120,00;Venda Pai Nao Existe no Banco
4033;2696;4149;1;79,00;Venda Pai Nao Existe no Banco
4034;2697;1534;1;160,00;Venda Pai Nao Existe no Banco
4035;2697;7777;1;220,00;Venda Pai Nao Existe no Banco
4036;2698;1542;1;230,00;Venda Pai Nao Existe no Banco
4037;2698;7679;1;120,00;Venda Pai Nao Existe no Banco
4038;2698;4153;1;80,00;Venda Pai Nao Existe no Banco
4039;2699;7810;1;160,00;Venda Pai Nao Existe no Banco
4040;2700;1554;1;190,00;Venda Pai Nao Existe no Banco
4041;2700;7821;1;220,00;Venda Pai Nao Existe no Banco
4042;2701;1533;1;0,00;Venda Pai Nao Existe no Banco
4043;2701;7773;1;100,00;Venda Pai Nao Existe no Banco
4044;2702;7821;1;150,00;Venda Pai Nao Existe no Banco
4045;2702;1534;1;150,00;Venda Pai Nao Existe no Banco
4047;2703;6389;1;380,00;Venda Pai Nao Existe no Banco
4048;2703;1760;1;460,00;Venda Pai Nao Existe no Banco
4049;2704;7810;1;130,00;Venda Pai Nao Existe no Banco
4050;2705;1752;1;290,00;Venda Pai Nao Existe no Banco
4051;2706;1554;1;190,00;Venda Pai Nao Existe no Banco
4052;2706;7329;1;290,00;Venda Pai Nao Existe no Banco
4053;2707;1533;1;80,00;Venda Pai Nao Existe no Banco
4054;2709;1552;1;170,00;Venda Pai Nao Existe no Banco
4055;2709;7821;1;190,00;Venda Pai Nao Existe no Banco
4056;2710;1554;1;190,00;Venda Pai Nao Existe no Banco
4058;2710;6823;1;100,00;Venda Pai Nao Existe no Banco
4059;2711;6404;1;290,00;Venda Pai Nao Existe no Banco
4060;2712;5627;1;780,00;Venda Pai Nao Existe no Banco
4061;2713;7701;1;200,00;Venda Pai Nao Existe no Banco
4062;2714;7117;1;100,00;Venda Pai Nao Existe no Banco
4063;2715;1542;1;200,00;Venda Pai Nao Existe no Banco
4064;2716;7821;1;180,00;Venda Pai Nao Existe no Banco
4065;2717;5627;1;820,00;Venda Pai Nao Existe no Banco
4066;2717;7821;1;150,00;Venda Pai Nao Existe no Banco
4067;2718;7821;1;100,00;Venda Pai Nao Existe no Banco
4068;2719;1534;1;145,00;Venda Pai Nao Existe no Banco
4069;2513;7809;1;0,00;Venda Pai Nao Existe no Banco
4070;2720;1534;1;160,00;Venda Pai Nao Existe no Banco
4071;2720;7821;1;120,00;Venda Pai Nao Existe no Banco
4072;2721;3447;1;79,00;Venda Pai Nao Existe no Banco
4073;2722;1540;1;70,00;Venda Pai Nao Existe no Banco
4074;2723;1534;1;145,00;Venda Pai Nao Existe no Banco
4077;2725;1533;1;90,00;Venda Pai Nao Existe no Banco
4078;2725;4412;1;230,00;Venda Pai Nao Existe no Banco
4079;2726;4680;0,5;120,00;Venda Pai Nao Existe no Banco
4081;2726;1534;0,5;80,00;Venda Pai Nao Existe no Banco
4082;2726;7230;1;290,00;Venda Pai Nao Existe no Banco
4083;2727;1533;1;90,00;Venda Pai Nao Existe no Banco
4084;2727;2693;1;190,00;Venda Pai Nao Existe no Banco
4085;2728;1542;1;260,00;Venda Pai Nao Existe no Banco
4086;2728;7821;1;130,00;Venda Pai Nao Existe no Banco
4087;2729;1534;1;145,00;Venda Pai Nao Existe no Banco
4088;2730;1534;1;120,00;Venda Pai Nao Existe no Banco
4089;2730;6398;1;250,00;Venda Pai Nao Existe no Banco
4090;2731;1542;1;260,00;Venda Pai Nao Existe no Banco
4091;2731;7821;1;180,00;Venda Pai Nao Existe no Banco
4092;2732;6627;1;495,00;Venda Pai Nao Existe no Banco
4093;2732;1542;1;285,00;Venda Pai Nao Existe no Banco
4094;2734;1542;1;260,00;Venda Pai Nao Existe no Banco
4095;2734;7821;1;190,00;Venda Pai Nao Existe no Banco
4096;2735;5986;1;280,00;Venda Pai Nao Existe no Banco
4097;2736;1534;0,5;80,00;Venda Pai Nao Existe no Banco
4098;2737;1760;1;390,00;Venda Pai Nao Existe no Banco
4100;2738;1534;1;145,00;Venda Pai Nao Existe no Banco
4101;2738;3566;1;290,00;Venda Pai Nao Existe no Banco
4102;2738;1534;1;145,00;Venda Pai Nao Existe no Banco
4103;2738;6823;1;100,00;Venda Pai Nao Existe no Banco
4104;2740;1542;1;250,00;Venda Pai Nao Existe no Banco
4105;2741;1554;1;190,00;Venda Pai Nao Existe no Banco
4106;2742;7697;1;260,00;Venda Pai Nao Existe no Banco
4107;2743;1534;0,5;80,00;Venda Pai Nao Existe no Banco
