Código;Lk_venda;Lk_produto;Qtd;Valor vendido;Custo;Valor normal
129;97;6360;1;350,00;0,00;
130;97;1534;1;90,00;0,00;
133;99;1542;1;190,00;0,00;
134;100;1534;1;110,00;0,00;
135;101;4939;0,5;200,00;0,00;
136;102;4151;1;240,00;0,00;
138;104;6174;1;405,00;0,00;
139;105;5095;1;280,00;0,00;
140;107;1533;1;60,00;0,00;
141;108;1533;1;70,00;0,00;
142;109;3531;1;620,00;0,00;
143;109;6699;1;450,00;0,00;
149;111;1562;1;0,00;0,00;
150;112;6065;1;225,00;0,00;
152;109;5311;1;390,00;0,00;
153;109;1533;1;0,00;0,00;
154;111;7013;1;1.000,00;0,00;
155;114;1534;1;110,00;0,00;
156;114;6486;1;290,00;0,00;
157;95;1534;1;100,00;0,00;
159;98;5734;1;300,00;0,00;
160;98;4193;1;250,00;0,00;
161;115;6763;1;220,00;0,00;
162;116;1534;1;110,00;0,00;
163;116;6812;1;550,00;0,00;
164;117;1534;1;110,00;0,00;
165;95;1533;1;70,00;0,00;
166;95;2539;1;260,00;0,00;
167;95;6663;1;310,00;0,00;
170;118;5831;1;120,00;0,00;
171;119;1542;1;190,00;0,00;
172;119;6272;1;250,00;0,00;
173;120;6177;1;400,00;0,00;
174;121;6354;1;348,00;0,00;
175;122;1534;1;110,00;0,00;
176;123;1542;1;210,00;0,00;
177;72;6797;1;485,00;0,00;
178;124;6838;1;555,00;0,00;
179;124;5929;1;380,00;0,00;
180;125;6964;1;210,00;0,00;
181;125;1534;1;110,00;0,00;
182;126;6558;1;390,00;0,00;
183;127;6086;1;100,00;0,00;
184;128;1542;1;210,00;0,00;
185;128;4105;1;210,00;0,00;
186;129;1760;1;350,00;0,00;
187;129;6376;1;250,00;0,00;
188;130;1534;1;100,00;0,00;
189;131;1534;1;110,00;0,00;
190;132;1534;1;100,00;0,00;
191;133;4681;1;200,00;0,00;
192;133;6546;1;550,00;0,00;
193;134;6530;1;470,00;0,00;
194;134;1534;1;110,00;0,00;
195;135;1534;2;195,00;0,00;
196;136;6814;1;350,00;0,00;
197;136;1721;1;350,00;0,00;
198;137;1552;1;150,00;0,00;
201;141;1534;1;110,00;0,00;
202;141;6404;1;290,00;0,00;
203;142;1533;1;40,00;0,00;
204;143;1534;1;110,00;0,00;
205;143;7005;1;280,00;0,00;
206;144;1534;1;100,00;0,00;
207;68;1994;1;650,00;0,00;
208;145;5819;1;280,00;0,00;
210;145;1534;1;100,00;0,00;
211;147;6838;0,5;200,00;0,00;
212;148;1721;1;350,00;0,00;
213;148;6147;1;100,00;0,00;
214;149;1542;1;290,00;0,00;
215;149;6605;1;349,00;0,00;
216;150;1534;1;110,00;0,00;
217;150;6998;1;280,00;0,00;
218;150;1534;1;110,00;0,00;
219;151;1721;1;315,00;0,00;
220;151;6986;1;430,00;0,00;
222;154;5909;1;200,00;0,00;
223;155;7006;1;270,00;0,00;
224;155;1534;1;100,00;0,00;
226;156;5827;1;120,00;0,00;
227;157;3514;1;170,00;0,00;
228;158;6056;1;90,00;0,00;
229;158;5627;1;200,00;0,00;
230;159;1534;1;80,00;0,00;
231;159;6957;1;240,00;0,00;
232;154;1534;1;100,00;0,00;
233;160;1533;1;80,00;0,00;
234;161;4504;1;550,00;0,00;
235;161;6926;1;250,00;0,00;
236;163;1552;1;150,00;0,00;
237;163;2256;1;190,00;0,00;
238;164;1533;1;70,00;0,00;
239;165;6644;1;200,00;0,00;
240;166;1673;1;60,00;0,00;
241;167;1533;1;70,00;0,00;
242;167;6852;1;220,00;0,00;
243;167;1534;1;90,00;0,00;
244;167;6994;1;220,00;0,00;
246;169;1752;1;250,00;0,00;
247;169;6014;1;160,00;0,00;
248;170;6671;1;390,00;0,00;
249;171;1760;1;390,00;0,00;
250;172;1542;1;210,00;0,00;
251;172;5451;1;20,00;0,00;
252;173;1552;1;150,00;0,00;
253;173;6147;1;100,00;0,00;
254;174;1562;1;350,00;0,00;
255;175;1534;1;110,00;0,00;
256;175;5451;1;20,00;0,00;
257;176;5627;1;522,00;0,00;
258;176;6259;1;252,00;0,00;
259;177;4681;1;197,00;0,00;
260;177;6945;1;290,00;0,00;
261;178;6977;1;200,00;0,00;
262;179;4571;1;100,00;0,00;
263;180;1534;1;110,00;0,00;
264;181;1533;1;50,00;0,00;
265;181;6970;1;200,00;0,00;
266;183;1534;1;110,00;0,00;
267;184;1554;1;140,00;0,00;
268;139;1552;1;504,00;0,00;
269;139;6920;1;234,00;0,00;
270;185;1542;1;210,00;0,00;
271;185;3254;1;270,00;0,00;
274;186;6908;1;210,00;0,00;
275;186;1534;1;90,00;0,00;
277;187;6843;1;245,00;0,00;
278;188;1533;0,5;35,00;0,00;
279;189;2403;1;198,00;0,00;
281;190;2403;2;560,00;0,00;
282;191;2403;1;170,00;0,00;
283;192;1542;1;210,00;0,00;
284;168;6573;1;100,00;0,00;
285;168;1533;1;95,00;0,00;
287;193;1542;1;200,00;0,00;
288;168;1533;1;105,00;0,00;
289;194;1533;1;85,00;0,00;
291;196;1560;0,5;130,00;0,00;
292;196;1560;0,5;186,00;0,00;
293;196;6604;1;350,00;0,00;
294;198;1562;1;360,00;0,00;
295;199;1562;1;450,00;0,00;
296;199;1562;1;450,00;0,00;
297;200;1760;1;350,00;0,00;
298;200;5875;1;250,00;0,00;
300;201;6751;1;290,00;0,00;
301;202;1534;1;110,00;0,00;
302;203;1534;1;100,00;0,00;
303;195;1534;1;100,00;0,00;
304;204;3155;1;100,00;0,00;
305;205;3826;1;380,00;0,00;
306;206;1542;1;210,00;0,00;
307;206;6147;1;160,00;0,00;
308;207;5609;1;330,00;0,00;
310;207;5268;1;230,00;0,00;
311;208;6414;1;370,00;0,00;
312;208;1534;1;80,00;0,00;
313;209;1534;1;110,00;0,00;
314;209;6469;1;200,00;0,00;
315;210;5472;1;200,00;0,00;
316;211;4193;1;230,00;0,00;
317;212;1534;1;100,00;0,00;
318;212;6412;1;390,00;0,00;
319;214;6825;1;100,00;0,00;
320;215;1542;1;190,00;0,00;
321;215;6261;1;250,00;0,00;
325;217;7022;1;250,00;0,00;
326;217;1534;1;110,00;0,00;
330;220;6493;1;200,00;0,00;
331;220;1760;1;400,00;0,00;
333;223;1552;1;150,00;0,00;
334;223;7000;1;250,00;0,00;
335;225;1534;1;100,00;0,00;
336;227;6168;1;567,00;0,00;
338;230;3963;1;150,00;0,00;
