Código;Lk_Vendas;Data_Venc;Valor_Parcela;Data_Pgto;Valor_Pago;Número_parcela1;Número_parcela2;cartão;che pré;dinheiro;Requisição;multa;juros;comissão;recibo
27045;10392;07/01/2025;200,00;27/12/2024;200,00;3;3;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27046;10394;07/11/2024;185,00;29/10/2024;185,00;1;4;0,00;0,00;185,00;0,00;0,00;0,00;0,00;FALSO
27047;10394;07/12/2024;185,00;30/11/2024;185,00;2;4;0,00;0,00;185,00;0,00;0,00;0,00;0,00;FALSO
27048;10394;07/01/2025;185,00;03/01/2025;185,00;3;4;0,00;0,00;185,00;0,00;0,00;0,00;0,00;FALSO
27049;10394;07/02/2025;185,00;31/01/2025;185,00;4;4;0,00;0,00;185,00;0,00;0,00;0,00;0,00;FALSO
27050;10339;08/10/2024;785,00;08/10/2024;785,00;2;2;0,00;0,00;785,00;0,00;0,00;0,00;0,00;FALSO
27051;10379;20/11/2024;159,00;12/11/2024;159,00;1;10;0,00;0,00;159,00;0,00;0,00;0,00;0,00;FALSO
27052;10379;20/12/2024;200,00;18/12/2024;200,00;2;10;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27053;10379;20/01/2025;200,00;15/01/2025;200,00;3;10;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27054;10379;20/02/2025;200,00;14/02/2025;200,00;4;10;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27055;10379;20/03/2025;200,00;18/03/2025;200,00;5;10;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27056;10379;20/04/2025;200,00;05/05/2025;200,00;6;10;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27057;10379;20/05/2025;200,00;19/05/2025;200,00;7;10;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27058;10379;20/06/2025;231,00;16/06/2025;231,00;8;10;0,00;0,00;231,00;0,00;0,00;0,00;0,00;FALSO
27059;10379;20/07/2025;0,00;;0,00;9;10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27060;10379;20/08/2025;0,00;;0,00;10;10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27061;10399;09/11/2024;80,00;05/11/2024;80,00;1;2;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
27062;10399;09/12/2024;80,00;10/12/2024;80,00;2;2;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
27063;10405;10/11/2024;80,00;11/11/2024;80,00;1;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
27064;10405;10/12/2024;100,00;10/12/2024;100,00;2;3;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27065;10405;10/01/2025;100,00;10/01/2025;100,00;3;3;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27066;10385;10/11/2024;240,00;18/10/2024;240,00;1;4;0,00;0,00;240,00;0,00;0,00;0,00;0,00;FALSO
27067;10385;10/12/2024;230,00;16/11/2024;230,00;2;4;0,00;230,00;0,00;0,00;0,00;0,00;0,00;FALSO
27068;10385;10/01/2025;230,00;21/12/2024;230,00;3;4;0,00;0,00;230,00;0,00;0,00;0,00;0,00;FALSO
27069;10385;10/02/2025;230,00;14/01/2025;230,00;4;4;0,00;0,00;230,00;0,00;0,00;0,00;0,00;FALSO
27070;10406;10/11/2024;200,00;03/12/2024;200,00;1;2;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27071;10406;10/12/2024;0,00;;0,00;2;2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27072;10409;10/11/2024;180,00;20/01/2025;180,00;1;1;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
27073;10412;31/10/2024;90,00;01/11/2024;90,00;1;3;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
27074;10412;30/11/2024;85,00;02/12/2024;85,00;2;3;0,00;0,00;85,00;0,00;0,00;0,00;0,00;FALSO
27075;10412;30/12/2024;85,00;03/01/2025;85,00;3;3;0,00;0,00;85,00;0,00;0,00;0,00;0,00;FALSO
27076;10414;14/11/2024;120,00;07/11/2024;120,00;1;2;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
27077;10414;14/12/2024;120,00;29/11/2024;120,00;2;2;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
27078;10418;15/11/2024;185,00;09/11/2024;185,00;1;6;0,00;0,00;185,00;0,00;0,00;0,00;0,00;FALSO
27079;10418;15/12/2024;184,00;06/12/2024;184,00;2;6;0,00;0,00;184,00;0,00;0,00;0,00;0,00;FALSO
27080;10418;15/01/2025;184,00;06/02/2025;184,00;3;6;0,00;0,00;184,00;0,00;0,00;0,00;0,00;FALSO
27081;10418;15/02/2025;184,00;28/03/2025;184,00;4;6;0,00;0,00;184,00;0,00;0,00;0,00;0,00;FALSO
27082;10418;15/03/2025;184,00;11/04/2025;184,00;5;6;0,00;0,00;184,00;0,00;0,00;0,00;0,00;FALSO
27083;10418;15/04/2025;184,00;;0,00;6;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27084;10421;25/11/2024;200,00;05/12/2024;200,00;1;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27085;10421;25/12/2024;250,00;10/01/2025;250,00;2;6;0,00;0,00;250,00;0,00;0,00;0,00;0,00;FALSO
27086;10421;25/01/2025;250,00;19/02/2025;250,00;3;6;0,00;0,00;250,00;0,00;0,00;0,00;0,00;FALSO
27087;10421;25/02/2025;280,00;14/04/2025;280,00;4;6;0,00;0,00;280,00;0,00;0,00;0,00;0,00;FALSO
27088;10421;25/03/2025;250,00;04/06/2025;250,00;5;6;0,00;0,00;250,00;0,00;0,00;0,00;0,00;FALSO
27089;10421;25/04/2025;310,00;01/08/2025;310,00;6;6;0,00;0,00;310,00;0,00;0,00;0,00;0,00;FALSO
27090;10277;16/10/2024;60,00;04/02/2025;60,00;3;3;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
27091;10417;16/11/2024;105,00;07/11/2024;105,00;1;6;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
27092;10417;16/12/2024;105,00;04/12/2024;105,00;2;6;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
27093;10417;16/01/2025;105,00;07/01/2025;105,00;3;6;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
27094;10417;16/02/2025;105,00;11/02/2025;105,00;4;6;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
27095;10417;16/03/2025;105,00;06/03/2025;105,00;5;6;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
27096;10417;16/04/2025;105,00;08/04/2025;105,00;6;6;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
27097;10426;17/11/2024;69,00;21/11/2024;69,00;1;4;0,00;0,00;69,00;0,00;0,00;0,00;0,00;FALSO
27098;10426;17/12/2024;50,00;16/12/2024;50,00;2;4;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
27099;10426;17/01/2025;50,00;16/12/2024;50,00;3;4;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
27100;10426;17/02/2025;50,00;11/01/2025;50,00;4;4;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
27101;10424;01/11/2024;120,00;16/11/2024;120,00;1;4;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
27102;10424;01/12/2024;110,00;02/01/2025;110,00;2;4;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
27103;10424;01/01/2025;110,00;02/01/2025;110,00;3;4;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
27104;10424;01/02/2025;110,00;04/04/2025;110,00;4;4;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
27105;10429;19/11/2024;75,00;28/10/2024;75,00;1;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
27106;10429;19/12/2024;75,00;26/11/2024;75,00;2;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
27107;10429;19/01/2025;75,00;23/12/2024;75,00;3;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
27108;10429;19/02/2025;75,00;28/01/2025;75,00;4;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
27109;10429;19/03/2025;75,00;26/02/2025;75,00;5;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
27110;10429;19/04/2025;75,00;08/04/2025;75,00;6;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
27111;10435;05/11/2024;140,00;17/12/2024;140,00;1;4;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27112;10435;05/12/2024;130,00;09/01/2025;130,00;2;4;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
27113;10435;05/01/2025;130,00;01/04/2025;130,00;3;4;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
27114;10435;05/02/2025;130,00;16/07/2025;130,00;4;4;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
27115;10438;21/11/2024;40,00;11/11/2024;40,00;1;3;0,00;0,00;40,00;0,00;0,00;0,00;0,00;FALSO
27116;10438;21/12/2024;40,00;02/12/2024;40,00;2;3;0,00;0,00;40,00;0,00;0,00;0,00;0,00;FALSO
27117;10438;21/01/2025;80,00;10/12/2024;80,00;3;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
27118;10440;02/11/2024;140,00;04/11/2024;140,00;1;2;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27119;10440;02/12/2024;140,00;02/12/2024;140,00;2;2;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27120;10441;21/11/2024;20,00;22/11/2024;20,00;1;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27121;10441;21/12/2024;20,00;11/12/2024;20,00;2;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27122;10441;21/01/2025;20,00;29/01/2025;20,00;3;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27123;10441;21/02/2025;20,00;12/03/2025;20,00;4;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27124;10441;21/03/2025;20,00;28/03/2025;20,00;5;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27125;10441;21/04/2025;20,00;10/05/2025;20,00;6;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27126;10441;21/05/2025;20,00;09/06/2025;20,00;7;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27127;10441;21/06/2025;20,00;11/07/2025;20,00;8;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27128;10441;21/07/2025;20,00;03/09/2025;20,00;9;10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27129;10441;21/08/2025;20,00;29/09/2025;20,00;10;10;0,00;0,00;20,00;0,00;0,00;0,00;0,00;FALSO
27133;10444;21/11/2024;140,00;25/11/2024;140,00;1;4;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27134;10444;21/12/2024;140,00;21/01/2025;140,00;2;4;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27135;10444;21/01/2025;140,00;21/01/2025;140,00;3;4;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27136;10444;21/02/2025;140,00;23/07/2025;140,00;4;4;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27137;10445;22/11/2024;180,00;06/12/2024;180,00;1;4;0,00;0,00;160,00;0,00;0,00;0,00;0,00;FALSO
27138;10445;22/12/2024;0,00;;0,00;2;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27139;10445;22/01/2025;140,00;07/03/2025;140,00;3;4;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27140;10445;22/02/2025;0,00;;0,00;4;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27141;10454;23/11/2024;100,00;29/11/2024;100,00;1;1;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27142;10455;25/11/2024;85,00;18/12/2024;85,00;1;4;0,00;0,00;85,00;0,00;0,00;0,00;0,00;FALSO
27143;10455;25/12/2024;85,00;;0,00;2;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27144;10455;25/01/2025;85,00;;0,00;3;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27145;10455;25/02/2025;85,00;;0,00;4;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27146;10375;24/11/2024;318,00;26/11/2024;318,00;1;5;0,00;0,00;318,00;0,00;0,00;0,00;0,00;FALSO
27147;10375;24/12/2024;318,00;16/01/2025;318,00;2;5;0,00;0,00;318,00;0,00;0,00;0,00;0,00;FALSO
27148;10375;24/01/2025;318,00;16/01/2025;318,00;3;5;0,00;0,00;318,00;0,00;0,00;0,00;0,00;FALSO
27149;10375;24/02/2025;318,00;11/02/2025;318,00;4;5;0,00;0,00;318,00;0,00;0,00;0,00;0,00;FALSO
27150;10375;24/03/2025;318,00;19/05/2025;318,00;5;5;0,00;0,00;318,00;0,00;0,00;0,00;0,00;FALSO
27151;10466;07/11/2024;154,00;07/11/2024;154,00;1;5;0,00;0,00;154,00;0,00;0,00;0,00;0,00;FALSO
27152;10466;07/12/2024;154,00;07/12/2024;154,00;2;5;0,00;0,00;154,00;0,00;0,00;0,00;0,00;FALSO
27153;10466;07/01/2025;154,00;09/01/2025;154,00;3;5;0,00;0,00;154,00;0,00;0,00;0,00;0,00;FALSO
27154;10466;07/02/2025;154,00;08/02/2025;154,00;4;5;0,00;0,00;154,00;0,00;0,00;0,00;0,00;FALSO
27155;10466;07/03/2025;154,00;11/03/2025;154,00;5;5;0,00;0,00;154,00;0,00;0,00;0,00;0,00;FALSO
27156;10467;29/11/2024;60,00;05/12/2024;60,00;1;5;0,00;0,00;60,00;0,00;0,00;0,00;0,00;VERDADEIRO
27157;10467;29/12/2024;72,00;06/01/2025;72,00;2;5;0,00;0,00;72,00;0,00;0,00;0,00;0,00;FALSO
27158;10467;29/01/2025;66,00;27/02/2025;66,00;3;5;0,00;0,00;66,00;0,00;0,00;0,00;0,00;FALSO
27159;10467;28/02/2025;66,00;05/03/2025;66,00;4;5;0,00;0,00;66,00;0,00;0,00;0,00;0,00;FALSO
27160;10467;28/03/2025;66,00;14/04/2025;66,00;5;5;0,00;0,00;66,00;0,00;0,00;0,00;0,00;FALSO
27167;10474;10/11/2024;190,00;;0,00;1;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27168;10474;01/12/2024;150,00;;0,00;2;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27169;10474;01/01/2025;150,00;;0,00;3;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27170;10474;01/02/2025;150,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27171;10474;01/03/2025;150,00;;0,00;5;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27172;10474;01/04/2025;150,00;;0,00;6;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27173;10462;05/11/2024;230,00;05/11/2024;230,00;1;6;0,00;0,00;230,00;0,00;0,00;0,00;0,00;FALSO
27174;10462;05/12/2024;200,00;05/12/2024;200,00;2;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27175;10462;05/01/2025;200,00;05/02/2025;200,00;3;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27176;10462;05/02/2025;200,00;06/03/2025;200,00;4;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27177;10462;05/03/2025;200,00;05/04/2025;200,00;5;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27178;10462;05/04/2025;200,00;06/05/2025;200,00;6;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
27180;9919;09/11/2024;80,00;17/12/2024;80,00;1;1;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
27181;10485;11/11/2024;88,00;09/11/2024;88,00;1;5;0,00;0,00;88,00;0,00;0,00;0,00;0,00;FALSO
27182;10485;11/12/2024;88,00;09/12/2024;88,00;2;5;0,00;0,00;88,00;0,00;0,00;0,00;0,00;FALSO
27183;10485;11/01/2025;88,00;08/01/2025;88,00;3;5;0,00;0,00;88,00;0,00;0,00;0,00;0,00;FALSO
27184;10485;11/02/2025;88,00;10/02/2025;88,00;4;5;0,00;0,00;88,00;0,00;0,00;0,00;0,00;FALSO
27185;10485;11/03/2025;88,00;11/03/2025;88,00;5;5;0,00;0,00;88,00;0,00;0,00;0,00;0,00;FALSO
27186;10487;05/12/2024;115,00;28/12/2024;115,00;1;4;0,00;0,00;115,00;0,00;0,00;0,00;0,00;FALSO
27187;10487;05/01/2025;115,00;10/05/2025;115,00;2;4;0,00;0,00;115,00;0,00;0,00;0,00;0,00;FALSO
27188;10487;05/02/2025;115,00;06/06/2025;115,00;3;4;0,00;0,00;115,00;0,00;0,00;0,00;0,00;FALSO
27189;10487;05/03/2025;115,00;01/08/2025;115,00;4;4;0,00;0,00;115,00;0,00;0,00;0,00;0,00;FALSO
27190;10489;05/12/2024;500,00;23/11/2024;500,00;1;6;0,00;0,00;500,00;0,00;0,00;0,00;0,00;FALSO
27191;10489;05/01/2025;500,00;05/12/2024;500,00;2;6;0,00;0,00;500,00;0,00;0,00;0,00;0,00;FALSO
27192;10489;05/02/2025;500,00;02/01/2025;500,00;3;6;0,00;0,00;500,00;0,00;0,00;0,00;0,00;FALSO
27193;10489;05/03/2025;500,00;03/02/2025;500,00;4;6;0,00;0,00;500,00;0,00;0,00;0,00;0,00;FALSO
27194;10489;05/04/2025;500,00;28/02/2025;500,00;5;6;0,00;0,00;500,00;0,00;0,00;0,00;0,00;FALSO
27195;10489;05/05/2025;500,00;31/03/2025;500,00;6;6;0,00;0,00;500,00;0,00;0,00;0,00;0,00;FALSO
27196;10490;07/12/2024;160,00;05/12/2024;160,00;1;1;0,00;0,00;160,00;0,00;0,00;0,00;0,00;FALSO
27197;10484;10/12/2024;125,00;18/12/2024;125,00;1;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27198;10484;10/01/2025;50,00;12/02/2025;50,00;2;6;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
27199;10484;10/02/2025;196,00;14/03/2025;196,00;3;6;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
27200;10484;10/03/2025;50,00;09/04/2025;50,00;4;6;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
27201;10484;10/04/2025;100,00;06/05/2025;100,00;5;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27202;10484;10/05/2025;100,00;07/07/2025;100,00;6;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27203;10504;10/12/2024;170,00;09/12/2024;170,00;1;3;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
27204;10504;10/01/2025;170,00;09/01/2025;170,00;2;3;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
27205;10504;10/02/2025;170,00;19/02/2025;170,00;3;3;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
27206;10478;12/12/2024;230,00;02/01/2025;230,00;1;6;0,00;0,00;230,00;0,00;0,00;0,00;0,00;FALSO
27207;10478;12/01/2025;230,00;13/03/2025;230,00;2;6;230,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27208;10478;12/02/2025;230,00;13/03/2025;230,00;3;6;230,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27209;10478;12/03/2025;230,00;01/04/2025;230,00;4;6;230,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27210;10478;12/04/2025;230,00;14/05/2025;230,00;5;6;0,00;0,00;230,00;0,00;0,00;0,00;0,00;FALSO
27211;10478;12/05/2025;270,00;14/07/2025;270,00;6;6;0,00;0,00;270,00;0,00;0,00;0,00;0,00;FALSO
27212;10505;12/12/2024;100,00;30/12/2024;100,00;1;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27213;10505;12/01/2025;100,00;06/02/2025;100,00;2;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27214;10505;12/02/2025;100,00;19/05/2025;100,00;3;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27215;10505;12/03/2025;100,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27216;10505;12/04/2025;100,00;;0,00;5;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27217;10505;12/05/2025;240,00;;0,00;6;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27218;10511;05/12/2024;110,00;29/11/2024;110,00;1;1;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
27219;10503;05/12/2024;108,00;10/12/2024;108,00;1;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
27220;10503;05/01/2025;108,00;08/01/2025;108,00;2;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
27221;10503;05/02/2025;108,00;05/02/2025;108,00;3;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
27222;10503;05/03/2025;108,00;08/03/2025;108,00;4;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
27223;10503;05/04/2025;108,00;03/04/2025;108,00;5;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
27224;10517;18/12/2024;98,00;07/12/2024;98,00;1;5;0,00;0,00;98,00;0,00;0,00;0,00;0,00;FALSO
27225;10517;18/01/2025;98,00;08/01/2025;98,00;2;5;0,00;0,00;98,00;0,00;0,00;0,00;0,00;FALSO
27226;10517;18/02/2025;98,00;06/02/2025;98,00;3;5;0,00;0,00;98,00;0,00;0,00;0,00;0,00;FALSO
27227;10517;18/03/2025;98,00;07/03/2025;98,00;4;5;0,00;0,00;98,00;0,00;0,00;0,00;0,00;FALSO
27228;10517;18/04/2025;98,00;08/04/2025;98,00;5;5;0,00;0,00;98,00;0,00;0,00;0,00;0,00;FALSO
27229;10519;18/12/2024;280,00;10/02/2025;280,00;1;3;0,00;0,00;280,00;0,00;0,00;0,00;0,00;FALSO
27230;10519;18/01/2025;0,00;;0,00;2;3;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27231;10519;18/02/2025;0,00;;0,00;3;3;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27232;10524;05/01/2025;86,00;08/01/2025;86,00;1;5;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
27233;10524;05/02/2025;86,00;06/02/2025;86,00;2;5;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
27234;10524;05/03/2025;86,00;07/03/2025;86,00;3;5;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
27235;10524;05/04/2025;86,00;04/04/2025;86,00;4;5;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
27236;10524;05/05/2025;86,00;05/05/2025;86,00;5;5;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
27237;10527;19/12/2024;125,00;11/12/2024;125,00;1;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27238;10527;19/01/2025;125,00;04/01/2025;125,00;2;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27239;10527;19/02/2025;125,00;15/02/2025;125,00;3;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27240;10527;19/03/2025;125,00;03/04/2025;125,00;4;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27241;10527;19/04/2025;125,00;05/04/2025;125,00;5;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27242;10527;19/05/2025;125,00;05/05/2025;125,00;6;6;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
27243;10529;21/12/2024;114,00;21/12/2024;114,00;1;3;0,00;0,00;114,00;0,00;0,00;0,00;0,00;FALSO
27244;10529;21/01/2025;113,00;10/01/2025;113,00;2;3;0,00;0,00;113,00;0,00;0,00;0,00;0,00;FALSO
27245;10529;21/02/2025;113,00;14/03/2025;113,00;3;3;113,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27246;10531;22/12/2024;100,00;12/12/2024;100,00;1;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27247;10531;22/01/2025;100,00;20/01/2025;100,00;2;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27248;10531;22/02/2025;100,00;21/02/2025;100,00;3;6;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
27249;10531;22/03/2025;180,00;24/04/2025;180,00;4;6;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
27250;10531;22/04/2025;0,00;;0,00;5;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27251;10531;22/05/2025;120,00;21/05/2025;120,00;6;6;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
27252;10546;23/12/2024;140,00;12/02/2025;140,00;1;6;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
27253;10546;23/01/2025;130,00;12/02/2025;130,00;2;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
27254;10546;23/02/2025;520,00;04/06/2025;520,00;3;6;0,00;0,00;520,00;0,00;0,00;0,00;0,00;FALSO
27255;10546;23/03/2025;0,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27256;10546;23/04/2025;0,00;;0,00;5;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27257;10546;23/05/2025;0,00;;0,00;6;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27258;10520;25/12/2024;150,00;21/01/2025;150,00;1;6;0,00;0,00;150,00;0,00;0,00;0,00;0,00;FALSO
27259;10520;25/01/2025;0,00;;0,00;2;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27260;10520;25/02/2025;139,00;27/01/2025;139,00;3;6;0,00;0,00;139,00;0,00;0,00;0,00;0,00;FALSO
27261;10520;25/03/2025;0,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27262;10520;25/04/2025;70,00;06/03/2025;70,00;5;6;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
27263;10520;25/05/2025;70,00;11/04/2025;70,00;6;6;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
27269;10555;26/12/2024;60,00;;0,00;1;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27270;10555;26/01/2025;50,00;;0,00;2;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27271;10555;26/02/2025;50,00;;0,00;3;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27272;10555;26/03/2025;50,00;;0,00;4;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27273;10555;26/04/2025;50,00;;0,00;5;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
27274;10557;15/12/2024;260,00;11/12/2024;260,00;1;4;0,00;0,00;260,00;0,00;0,00;0,00;0,00;FALSO
27275;10557;15/01/2025;260,00;07/01/2025;260,00;2;4;0,00;0,00;260,00;0,00;0,00;0,00;0,00;FALSO
